Column#	Transcript ID	gene assignment	Gene Symbol	RefSeq	p-value (TYPE)	p-value (Subject ID (type))	p-value (Subjec ID (TYPE))	Ratio (Control vs SCZD)	Fold-Change (Control vs SCZD)	Fold-Change (Control vs SCZD) Description	F (Subject ID (TYPE)	SS (Subject ID (TYPE))	F (TYPE)	SS (TYPE)	SS (ERROR)	Flag
19138	8045768	NM_152522 // ARL6IP6 // ADP-ribosylation-like factor 6 interacting protein 6 // 	ARL6IP6	NM_152522	0.0354977	0.0451579	0.0354977	1.32124	1.32124	Control up vs SZD	2.8269	0.796636	7.29895	0.9691	0.751481	1
10072	7954527	NM_020183 // ARNTL2 // aryl hydrocarbon receptor nuclear translocator-like 2 // 	ARNTL2	NM_020183	0.0402362	9.90E-08	0.0402362	1.57832	1.57832	Control up vs SZD	28.9363	2.29457	6.80089	2.60085	0.211459	1
5564	7910494	NM_022786 // ARV1 // ARV1 homolog (S. cerevisiae) // 1q42.2 // 64801 /// ENST000	ARV1	NM_022786	0.0232318	0.732054	0.0232318	0.877941	-1.13903	Control down vs SZD	0.592383	0.138713	9.15369	0.211622	0.624428	1
5876	7913609	"NM_017707 // ASAP3 // ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 // "	ASAP3	NM_017707	0.0471569	0.000231018	0.0471569	1.2444	1.2444	Control up vs SZD	8.87448	0.577766	6.20051	0.597075	0.173611	1
10412	7958051	NM_004316 // ASCL1 // achaete-scute complex homolog 1 (Drosophila) // 12q23.2 //	ASCL1	NM_004316	0.00965855	1.34E-09	0.00965855	2.16956	2.16956	Control up vs SZD	51.8967	3.21895	13.9639	7.49151	0.165403	1
10438	7958396	NM_203436 // ASCL4 // achaete-scute complex homolog 4 (Drosophila) // 12q23.3 //	ASCL4	NM_203436	0.0225191	0.810747	0.0225191	1.09165	1.09165	Control up vs SZD	0.483956	0.0619518	9.30099	0.0960355	0.341363	1
27950	8133122	NM_001024943 // ASL // argininosuccinate lyase // 7cen-q11.2 // 435 /// NM_00004	ASL	NM_001024943	0.00215162	0.755753	0.00215162	1.1584	1.1584	Control up vs SZD	0.560035	0.0614952	26.3432	0.269996	0.292816	1
19255	8046997	NM_019048 // ASNSD1 // asparagine synthetase domain containing 1 // 2p24.3-q21.3	ASNSD1	NM_019048	0.0297744	0.581658	0.0297744	0.903826	-1.10641	Control down vs SZD	0.803358	0.0953476	8.03538	0.127692	0.316496	1
19793	8052828	"NM_152792 // ASPRV1 // aspartic peptidase, retroviral-like 1 // 2p13.3 // 151516"	ASPRV1	NM_152792	0.0298858	0.290314	0.0298858	1.18467	1.18467	Control up vs SZD	1.35628	0.268342	8.01927	0.358651	0.527602	1
30696	8158671	NM_000050 // ASS1 // argininosuccinate synthetase 1 // 9q34.1 // 445 /// NM_0540	ASS1	NM_000050	0.0106259	1.40E-13	0.0106259	0.251592	-3.97469	Control down vs SZD	170.291	10.673	13.3687	23.7807	0.167134	1
6766	7922525	NM_004319 // ASTN1 // astrotactin 1 // 1q25.2 // 460 /// NM_207108 // ASTN1 // a	ASTN1	NM_004319	0.0109575	1.88E-10	0.0109575	2.2448	2.2448	Control up vs SZD	67.258	3.71691	13.1811	8.16552	0.147369	1
30096	8152668	"NM_014109 // ATAD2 // ATPase family, AAA domain containing 2 // 8q24.13 // 29028"	ATAD2	NM_014109	0.0362214	0.0436198	0.0362214	1.23261	1.23261	Control up vs SZD	2.8562	0.454092	7.21724	0.546216	0.423959	1
5480	7909610	NM_001040619 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// N	ATF3	NM_001040619	0.0385039	4.85E-05	0.0385039	0.704994	-1.41845	Control down vs SZD	11.5267	1.31301	6.97335	1.52601	0.30376	1
12682	7981217	NM_018036 // ATG2B // ATG2 autophagy related 2 homolog B (S. cerevisiae) // 14q3	ATG2B	NM_018036	0.0221707	0.380696	0.0221707	0.905342	-1.10455	Control down vs SZD	1.14712	0.079033	9.37529	0.123493	0.183724	1
4725	7901895	NM_032852 // ATG4C // ATG4 autophagy related 4 homolog C (S. cerevisiae) // 1p31	ATG4C	NM_032852	0.0344896	0.0017165	0.0344896	1.52228	1.52228	Control up vs SZD	6.12943	1.78393	7.41657	2.2051	0.776113	1
17040	8025659	NM_032885 // ATG4D // ATG4 autophagy related 4 homolog D (S. cerevisiae) // 19p1	ATG4D	NM_032885	0.0237959	0.677993	0.0237959	0.913374	-1.09484	Control down vs SZD	0.6664	0.0680411	9.04136	0.102531	0.272273	1
9492	7948995	ENST00000398868 // ATL3 // atlastin GTPase 3 // 11q12.3-q13.1 // 25923 /// ENST0	ATL3	ENST00000398868	0.0276774	0.000281856	0.0276774	0.589131	-1.69742	Control down vs SZD	8.5715	2.51078	8.35468	3.49613	0.781126	1
9493	7948997	NM_015459 // ATL3 // atlastin GTPase 3 // 11q12.3-q13.1 // 25923 /// ENST0000039	ATL3	NM_015459	0.0288689	2.68E-06	0.0288689	0.567925	-1.7608	Control down vs SZD	18.0274	2.93585	8.16943	3.99737	0.43428	1
14265	7997396	NM_015251 // ATMIN // ATM interactor // 16q23.2 // 23300 /// ENST00000299575 // 	ATMIN	NM_015251	0.0419944	0.0395251	0.0419944	0.849858	-1.17667	Control down vs SZD	2.94008	0.298855	6.63581	0.330525	0.271063	1
18841	8043244	NM_032827 // ATOH8 // atonal homolog 8 (Drosophila) // 2p11.2 // 84913 /// ENST0	ATOH8	NM_032827	0.0138681	0.000951392	0.0138681	0.702812	-1.42285	Control down vs SZD	6.86946	0.789333	11.8064	1.55319	0.306412	1
14964	8004545	"NM_001678 // ATP1B2 // ATPase, Na+/K+ transporting, beta 2 polypeptide // 17p13."	ATP1B2	NM_001678	0.0208719	6.01E-09	0.0208719	1.76999	1.76999	Control up vs SZD	42.458	2.52702	9.66671	4.07133	0.158715	1
10970	7964234	"NM_001686 // ATP5B // ATP synthase, H+ transporting, mitochondrial F1 complex, b"	ATP5B	NM_001686	0.0191876	0.0906623	0.0191876	0.861169	-1.16121	Control down vs SZD	2.25609	0.166012	10.0831	0.278984	0.196223	1
18183	8037037	NM_018035 // ATP5SL // ATP5S-like // 19q13.2 // 55101 /// ENST00000221943 // ATP	ATP5SL	NM_018035	0.00325845	0.308797	0.00325845	1.11329	1.11329	Control up vs SZD	1.30896	0.0387417	22.2772	0.143843	0.0789261	1
19707	8051989	"NM_080653 // ATP6V1E2 // ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E2"	ATP6V1E2	NM_080653	0.0390544	0.0278643	0.0390544	1.27986	1.27986	Control up vs SZD	3.24411	0.659499	6.91742	0.760339	0.542109	1
30589	8157454	"NM_004888 // ATP6V1G1 // ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G1"	ATP6V1G1	NM_004888	0.00660403	0.608059	0.00660403	0.869599	-1.14995	Control down vs SZD	0.764815	0.0884719	16.5341	0.2438	0.308473	1
24481	8100026	"NM_006095 // ATP8A1 // ATPase, aminophospholipid transporter (APLT), class I, ty"	ATP8A1	NM_006095	0.043038	1.97E-08	0.043038	0.283443	-3.52805	Control down vs SZD	36.1344	18.2048	6.54217	19.8498	1.34349	1
16066	8015955	NM_020218 // ATXN7L3 // ataxin 7-like 3 // 17q21.31 // 56970 /// NM_001098833 //	ATXN7L3	NM_020218	0.0310014	0.000343271	0.0310014	0.825157	-1.21189	Control down vs SZD	8.27838	0.351987	7.86224	0.461235	0.113384	1
19832	8053214	NM_181575 // AUP1 // ancient ubiquitous protein 1 // 2p13 // 550 /// ENST0000037	AUP1	NM_181575	0.0351496	0.417872	0.0351496	1.08118	1.08118	Control up vs SZD	1.07401	0.0621995	7.33905	0.0760808	0.154435	1
27971	8133233	NM_015570 // AUTS2 // autism susceptibility candidate 2 // 7q11.22 // 26053 /// 	AUTS2	NM_015570	0.0073676	0.000819863	0.0073676	0.734561	-1.36136	Control down vs SZD	7.06445	0.452427	15.7603	1.1884	0.170781	1
27816	8132188	NM_015060 // AVL9 // AVL9 homolog (S. cerevisiase) // 7p14.3 // 23080 /// ENST00	AVL9	NM_015060	0.0407028	0.0029545	0.0407028	0.803161	-1.24508	Control down vs SZD	5.49278	0.532887	6.75614	0.600043	0.258709	1
16242	8017718	NM_004655 // AXIN2 // axin 2 // 17q23-q24 // 8313 /// ENST00000307078 // AXIN2 /	AXIN2	NM_004655	0.0190941	1.58E-05	0.0190941	0.721926	-1.38518	Control down vs SZD	13.7753	0.787032	10.1076	1.32583	0.152356	1
23070	8085954	NM_022461 // AZI2 // 5-azacytidine induced 2 // 3p24.1 // 64343 /// NM_001134432	AZI2	NM_022461	0.0103397	0.835776	0.0103397	0.898057	-1.11351	Control down vs SZD	0.448244	0.0639913	13.537	0.144375	0.380693	1
19175	8046078	"NM_020981 // B3GALT1 // UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polyp"	B3GALT1	NM_020981	0.0367813	2.39E-07	0.0367813	0.696437	-1.43588	Control down vs SZD	25.5725	1.37055	7.15554	1.6345	0.142919	1
21353	8068633	"NM_033171 // B3GALT5 // UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polyp"	B3GALT5	NM_033171	0.0381458	1.46E-06	0.0381458	1.44195	1.44195	Control up vs SZD	19.7248	1.43174	7.0103	1.67282	0.193561	1
6683	7921806	"NM_003779 // B4GALT3 // UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, poly"	B4GALT3	NM_003779	0.0249967	0.0084606	0.0249967	0.872588	-1.14602	Control down vs SZD	4.36823	0.157919	8.81371	0.231976	0.0964048	1
21159	8066939	"NM_004776 // B4GALT5 // UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, poly"	B4GALT5	NM_004776	0.0152979	5.19E-06	0.0152979	1.54135	1.54135	Control up vs SZD	16.3353	1.24507	11.2653	2.33769	0.203253	1
18180	8037018	NM_030578 // B9D2 // B9 protein domain 2 // 19q13.2 // 80776 /// ENST00000243578	B9D2	NM_030578	0.0441463	0.0939908	0.0441463	1.13282	1.13282	Control up vs SZD	2.22743	0.180789	6.44602	0.194228	0.216439	1
30886	8160647	NM_004323 // BAG1 // BCL2-associated athanogene // 9p12 // 573 /// ENST000002241	BAG1	NM_004323	0.0263268	0.451849	0.0263268	1.12201	1.12201	Control up vs SZD	1.01189	0.115757	8.5781	0.165496	0.305057	1
7590	7930921	NM_004281 // BAG3 // BCL2-associated athanogene 3 // 10q25.2-q26.2 // 9531 /// E	BAG3	NM_004281	0.0249508	2.17E-05	0.0249508	1.43108	1.43108	Control up vs SZD	13.1086	1.09116	8.82213	1.60439	0.221972	1
29577	8148517	NM_001702 // BAI1 // brain-specific angiogenesis inhibitor 1 // 8q24 // 575 /// 	BAI1	NM_001702	0.0141533	0.00324278	0.0141533	1.37777	1.37777	Control up vs SZD	5.38765	0.658122	11.6926	1.28253	0.325743	1
5291	7907310	NM_015172 // BAT2D1 // BAT2 domain containing 1 // 1q23.3 // 23215 /// ENST00000	BAT2D1	NM_015172	0.028597	0.0908002	0.028597	0.884833	-1.13016	Control down vs SZD	2.25488	0.136621	8.21079	0.186961	0.161571	1
6920	7924166	"NM_018664 // BATF3 // basic leucine zipper transcription factor, ATF-like 3 // 1"	BATF3	NM_018664	0.032093	0.243802	0.032093	1.10013	1.10013	Control up vs SZD	1.48971	0.0884393	7.71579	0.11373	0.158311	1
6231	7917338	NM_003921 // BCL10 // B-cell CLL/lymphoma 10 // 1p22 // 8915 /// ENST00000394761	BCL10	NM_003921	0.0347826	0.593644	0.0347826	0.926175	-1.07971	Control down vs SZD	0.785742	0.0597016	7.3819	0.0734519	0.202616	1
15866	8014008	NM_000386 // BLMH // bleomycin hydrolase // 17q11.2 // 642 /// ENST00000261714 /	BLMH	NM_000386	0.026368	0.04766	0.026368	0.860396	-1.16225	Control down vs SZD	2.78149	0.197649	8.57105	0.282343	0.18949	1
27854	8132515	NM_000712 // BLVRA // biliverdin reductase A // 7p14-cen // 644 /// ENST00000265	BLVRA	NM_000712	0.00320741	0.032685	0.00320741	1.36798	1.36798	Control up vs SZD	3.10403	0.328092	22.4217	1.22607	0.281863	1
13374	7987454	NM_001003940 // BMF // Bcl2 modifying factor // 15q14 // 90427 /// NM_033503 // 	BMF	NM_001003940	0.0314775	0.0241863	0.0314775	0.834039	-1.19899	Control down vs SZD	3.37029	0.316468	7.79754	0.411279	0.250399	1
7171	7926609	NM_005180 // BMI1 // BMI1 polycomb ring finger oncogene // 10p11.23 // 648 /// E	BMI1	NM_005180	0.0239199	2.01E-05	0.0239199	0.648473	-1.54209	Control down vs SZD	13.2625	1.55894	9.01715	2.34287	0.313454	1
25522	8110043	NM_013979 // BNIP1 // BCL2/adenovirus E1B 19kDa interacting protein 1 // 5q33-q3	BNIP1	NM_013979	0.0295715	0.902205	0.0295715	0.935681	-1.06874	Control down vs SZD	0.345628	0.0410617	8.06494	0.0551934	0.316809	1
22647	8081686	NM_033254 // BOC // Boc homolog (mouse) // 3q13.2 // 91653 /// ENST00000355385 /	BOC	NM_033254	0.0044653	0.00459873	0.0044653	0.745183	-1.34195	Control down vs SZD	5.0032	0.331622	19.5468	1.08036	0.176752	1
24417	8099410	NM_148894 // BOD1L // biorientation of chromosomes in cell division 1-like // 4p	BOD1L	NM_148894	0.0105621	0.189605	0.0105621	0.842946	-1.18632	Control down vs SZD	1.68175	0.163156	13.4057	0.364537	0.258708	1
5051	7905092	NM_016074 // BOLA1 // bolA homolog 1 (E. coli) // 1p36.13-q31.3 // 51027 /// ENS	BOLA1	NM_016074	0.0377108	0.4894	0.0377108	1.17906	1.17906	Control up vs SZD	0.947494	0.288125	7.05584	0.338827	0.810911	1
20698	8062444	NM_001725 // BPI // bactericidal/permeability-increasing protein // 20q11.23-q12	BPI	NM_001725	0.00918617	0.998077	0.00918617	1.03859	1.03859	Control up vs SZD	0.072347	0.00752073	14.2843	0.0179047	0.27721	1
17960	8034983	NM_058243 // BRD4 // bromodomain containing 4 // 19p13.1 // 23476 /// NM_014299 	BRD4	NM_058243	0.0344473	0.489232	0.0344473	0.887579	-1.12666	Control down vs SZD	0.947773	0.143591	7.42161	0.177613	0.40401	1
4822	7902934	"NM_207189 // BRDT // bromodomain, testis-specific // 1p22.1 // 676 /// NM_001726"	BRDT	NM_207189	0.0426582	0.934901	0.0426582	1.09069	1.09069	Control up vs SZD	0.286411	0.0858613	6.57588	0.0941023	0.799424	1
9465	7948798	NM_001130702 // BSCL2 // Berardinelli-Seip congenital lipodystrophy 2 (seipin) /	BSCL2	NM_001130702	0.043674	3.04E-08	0.043674	0.622659	-1.60601	Control down vs SZD	34.0634	2.59265	6.48659	2.80291	0.202966	1
18282	8037959	NM_001128326 // BSPH1 // binder of sperm protein homolog 1 // 19q13.33 // 100131	BSPH1	NM_001128326	0.00428113	0.955654	0.00428113	1.08432	1.08432	Control up vs SZD	0.242102	0.0246797	19.8953	0.0818348	0.271838	1
30580	8157300	NM_017688 // BSPRY // B-box and SPRY domain containing // 9q32 // 54836 /// ENST	BSPRY	NM_017688	0.0429393	0.569321	0.0429393	1.11481	1.11481	Control up vs SZD	0.821714	0.135107	6.55089	0.147512	0.438456	1
10436	7958377	AK124835 // BTBD11 // BTB (POZ) domain containing 11 // 12q23.3 // 121551	BTBD11	AK124835	0.0365979	0.980452	0.0365979	0.910559	-1.09823	Control down vs SZD	0.172737	0.091673	7.17561	0.109635	1.41523	1
11470	7969479	"NR_026983 // BTF3L1 // basic transcription factor 3, like 1 pseudogene // 13q22 "	BTF3L1	NR_026983	0.0200491	0.787412	0.0200491	1.13336	1.13336	Control up vs SZD	0.516518	0.119047	9.86423	0.195717	0.614611	1
27173	8125426	NM_019602 // BTNL2 // butyrophilin-like 2 (MHC class II associated) // 6p21.3 //	BTNL2	NM_019602	0.0422632	0.450674	0.0422632	1.12468	1.12468	Control up vs SZD	1.01397	0.156458	6.61138	0.1724	0.411471	1
31553	8178795	NM_019602 // BTNL2 // butyrophilin-like 2 (MHC class II associated) // 6p21.3 //	BTNL2	NM_019602	0.0422632	0.450674	0.0422632	1.12468	1.12468	Control up vs SZD	1.01397	0.156458	6.61138	0.1724	0.411471	1
31675	8179996	NM_019602 // BTNL2 // butyrophilin-like 2 (MHC class II associated) // 6p21.3 //	BTNL2	NM_019602	0.0422632	0.450674	0.0422632	1.12468	1.12468	Control up vs SZD	1.01397	0.156458	6.61138	0.1724	0.411471	1
27761	8131583	NM_001159767 // BZW2 // basic leucine zipper and W2 domains 2 // 7p21.1 // 28969	BZW2	NM_001159767	0.0312393	2.79E-07	0.0312393	0.503294	-1.98691	Control down vs SZD	25.0101	4.51115	7.82975	5.88686	0.480996	1
7368	7928534	NM_032024 // C10orf11 // chromosome 10 open reading frame 11 // 10q22.2-q22.3 //	C10orf11	NM_032024	0.0394027	0.614332	0.0394027	1.1365	1.1365	Control up vs SZD	0.755789	0.17823	6.88259	0.204448	0.628854	1
7103	7925846	NR_024628 // C10orf110 // chromosome 10 open reading frame 110 // 10p15.3 // 558	C10orf110	NR_024628	0.0138635	0.770093	0.0138635	1.19826	1.19826	Control up vs SZD	0.54039	0.207588	11.8082	0.408541	1.02439	1
8107	7936419	NM_018017 // C10orf118 // chromosome 10 open reading frame 118 // 10q25.3 // 550	C10orf118	NM_018017	0.00218038	0.140568	0.00218038	0.635206	-1.57429	Control down vs SZD	1.91202	0.588873	26.2041	2.57182	0.821292	1
7471	7929609	BC024315 // C10orf12 // chromosome 10 open reading frame 12 // 10q24.1 // 26148 	C10orf12	BC024315	0.0240474	0.00857839	0.0240474	0.790096	-1.26567	Control down vs SZD	4.35433	0.462515	8.99242	0.693189	0.283252	1
8136	7936793	BC140922 // C10orf120 // chromosome 10 open reading frame 120 // 10q26.13 // 399	C10orf120	BC140922	0.00669913	0.602087	0.00669913	1.15381	1.15381	Control up vs SZD	0.773452	0.0933465	16.4313	0.255634	0.321835	1
8161	7937007	NM_001039762 // C10orf141 // chromosome 10 open reading frame 141 // 10q26.2 // 	C10orf141	NM_001039762	0.0383161	0.0418008	0.0383161	0.814872	-1.22719	Control down vs SZD	2.89235	0.449104	6.99267	0.523406	0.414061	1
7385	7928671	BC022252 // C10orf57 // chromosome 10 open reading frame 57 // 10q22.3 // 80195 	C10orf57	BC022252	0.0261921	0.202234	0.0261921	1.14649	1.14649	Control up vs SZD	1.63243	0.162796	8.60122	0.233373	0.265936	1
7848	7933488	NM_001031746 // C10orf72 // chromosome 10 open reading frame 72 // 10q11.23 // 1	C10orf72	NM_001031746	0.0309676	3.75E-09	0.0309676	1.95029	1.95029	Control up vs SZD	45.2278	4.24987	7.86689	5.57221	0.250575	1
7595	7930994	BC108662 // C10orf85 // chromosome 10 open reading frame 85 // 10q26.12 // 40421	C10orf85	BC108662	0.0480344	0.0415358	0.0480344	1.15777	1.15777	Control up vs SZD	2.89776	0.262186	6.13292	0.267994	0.241277	1
8323	7938301	NM_020642 // C11orf17 // chromosome 11 open reading frame 17 // 11p15.3 // 56672	C11orf17	NM_020642	0.0437495	0.178264	0.0437495	1.14868	1.14868	Control up vs SZD	1.729	0.222167	6.48006	0.239943	0.342652	1
8411	7939237	NM_012194 // C11orf41 // chromosome 11 open reading frame 41 // 11p13 // 25758 /	C11orf41	NM_012194	0.0454678	9.99E-07	0.0454678	0.530494	-1.88504	Control down vs SZD	20.836	4.75305	6.33555	5.01886	0.608311	1
9515	7949327	BC106951 // C11orf85 // chromosome 11 open reading frame 85 // 11q13.1 // 283129	C11orf85	BC106951	0.0418261	0.671496	0.0418261	1.13004	1.13004	Control up vs SZD	0.675376	0.168377	6.6512	0.186651	0.664822	1
8697	7941746	AK026328 // C11orf86 // chromosome 11 open reading frame 86 // 11q13.2 // 254439	C11orf86	AK026328	0.0208621	0.750337	0.0208621	1.08478	1.08478	Control up vs SZD	0.567436	0.05132	9.669	0.0827022	0.241179	1
8585	7940530	NM_001127392 // C11orf9 // chromosome 11 open reading frame 9 // 11q12-q13.1 // 	C11orf9	NM_001127392	0.0406612	0.755365	0.0406612	1.12586	1.12586	Control up vs SZD	0.560566	0.155778	6.7601	0.175513	0.741051	1
10773	7961964	NM_018164 // C12orf11 // chromosome 12 open reading frame 11 // 12p11.23 // 5572	C12orf11	NM_018164	0.0358166	0.333428	0.0358166	0.884624	-1.13042	Control down vs SZD	1.24992	0.155054	7.26268	0.187685	0.330804	1
10456	7958666	NM_013300 // C12orf24 // chromosome 12 open reading frame 24 // 12q24.11 // 2990	C12orf24	NM_013300	0.0478186	0.0854434	0.0478186	0.840364	-1.18996	Control down vs SZD	2.30339	0.36857	6.14938	0.377746	0.426698	1
10349	7957467	NM_001009894 // C12orf29 // chromosome 12 open reading frame 29 // 12q21.32 // 9	C12orf29	NM_001009894	0.000309544	0.661662	0.000309544	1.26357	1.26357	Control up vs SZD	0.689013	0.0746053	54.9677	0.68348	0.288743	1
11532	7970139	BC029889 // C13orf16 // chromosome 13 open reading frame 16 // 13q34 // 121793 /	C13orf16	BC029889	0.00642603	0.319711	0.00642603	1.17353	1.17353	Control up vs SZD	1.28227	0.114662	16.7318	0.31975	0.238457	1
11622	7970989	NM_001144981 // C13orf38 // chromosome 13 open reading frame 38 // 13q13.3 // 72	C13orf38	NM_001144981	0.00838677	0.000466847	0.00838677	1.42633	1.42633	Control up vs SZD	7.83496	0.634973	14.8802	1.57475	0.216116	1
12417	7978538	NR_027263 // C14orf128 // chromosome 14 open reading frame 128 // 14q12 // 84837	C14orf128	NR_027263	0.000975959	0.618516	0.000975959	1.28442	1.28442	Control up vs SZD	0.749796	0.130996	35.8387	0.782453	0.465889	1
12505	7979437	NM_144581 // C14orf149 // chromosome 14 open reading frame 149 // 14q23.1 // 112	C14orf149	NM_144581	0.028053	2.97E-06	0.028053	1.30751	1.30751	Control up vs SZD	17.7581	0.649399	8.29514	0.897809	0.0975177	1
12219	7976635	BC093661 // C14orf177 // chromosome 14 open reading frame 177 // 14q32.2 // 2835	C14orf177	BC093661	0.0319091	0.898565	0.0319091	1.10233	1.10233	Control up vs SZD	0.351722	0.0918848	7.73999	0.118531	0.696647	1
12075	7975154	NR_024338 // C14orf53 // chromosome 14 open reading frame 53 // 14q23.3 // 44018	C14orf53	NR_024338	0.00640895	0.404045	0.00640895	1.27483	1.27483	Control up vs SZD	1.10052	0.263729	16.7511	0.736294	0.639043	1
12296	7977331	NM_174891 // C14orf79 // chromosome 14 open reading frame 79 // 14q32.33 // 1226	C14orf79	NM_174891	0.0496948	0.00506192	0.0496948	1.21654	1.21654	Control up vs SZD	4.90029	0.47904	6.00946	0.479796	0.260687	1
12897	7982516	NM_175741 // C15orf55 // chromosome 15 open reading frame 55 // 15q14 // 256646 	C15orf55	NM_175741	0.00455745	0.680948	0.00455745	1.18413	1.18413	Control up vs SZD	0.662325	0.110438	19.3795	0.356706	0.444648	1
13885	7993159	NM_014117 // C16orf72 // chromosome 16 open reading frame 72 // 16p13.2 // 29035	C16orf72	NM_014117	0.00243373	0.608068	0.00243373	0.896506	-1.11544	Control down vs SZD	0.764802	0.0356636	25.0766	0.149054	0.12435	1
14370	7998485	BC092497 // C16orf91 // chromosome 16 open reading frame 91 // 16p13.3 // 283951	C16orf91	BC092497	0.0381557	0.235249	0.0381557	1.10281	1.10281	Control up vs SZD	1.51696	0.102379	7.00928	0.119601	0.179973	1
14609	8000932	NM_001014979 // C16orf93 // chromosome 16 open reading frame 93 // 16p11.2 // 90	C16orf93	NM_001014979	0.0337386	0.00121743	0.0337386	1.36039	1.36039	Control up vs SZD	6.55389	0.945429	7.50725	1.18293	0.384679	1
15872	8014047	NM_024683 // C17orf42 // chromosome 17 open reading frame 42 // --- // 79736 ///	C17orf42	NM_024683	0.00985725	0.911587	0.00985725	0.892071	-1.12099	Control down vs SZD	0.329535	0.0706431	13.8353	0.162895	0.571658	1
15704	8012397	NM_017622 // C17orf59 // chromosome 17 open reading frame 59 // 17p13.1 // 54785	C17orf59	NM_017622	0.00982158	0.952266	0.00982158	1.07486	1.07486	Control up vs SZD	0.249888	0.0281814	13.8581	0.0650902	0.300737	1
15686	8012207	BC030270 // C17orf61 // chromosome 17 open reading frame 61 // 17p13.1 // 254863	C17orf61	BC030270	0.0145037	0.0936265	0.0145037	1.30023	1.30023	Control up vs SZD	2.23051	0.446883	11.5571	0.860775	0.534266	1
16383	8019507	NM_001100407 // C17orf62 // chromosome 17 open reading frame 62 // 17q25.3 // 79	C17orf62	NM_001100407	0.00180396	0.269545	0.00180396	1.21666	1.21666	Control up vs SZD	1.41306	0.102016	28.2481	0.480294	0.192521	1
15879	8014100	NM_022344 // C17orf75 // chromosome 17 open reading frame 75 // 17q11.2 // 64149	C17orf75	NM_022344	0.0370892	0.00119278	0.0370892	0.725923	-1.37756	Control down vs SZD	6.57972	1.07941	7.12213	1.28128	0.437469	1
15633	8011462	NM_018553 // C17orf85 // chromosome 17 open reading frame 85 // 17p13.2 // 55421	C17orf85	NM_018553	0.0180438	0.207555	0.0180438	0.892278	-1.12073	Control down vs SZD	1.61258	0.0936429	10.3948	0.162234	0.154854	1
16534	8020717	AK055069 // C18orf16 // chromosome 18 open reading frame 16 // 18q11.2 // 147429	C18orf16	AK055069	0.0122077	0.0410383	0.0122077	1.68361	1.68361	Control up vs SZD	2.90802	1.62193	12.537	3.38901	1.48731	1
